"gene","PSOL_PASI_age_sex","ADL_pEASI_age_sex","AD_pEASI_age_sex","PSO_PASI_age_sex","Missing value count","Min"
"ENSG00000261609",,"0.00524001541076956",,,3,"0.00524001541076956"
"ENSG00000123095",,"0.00552360168649458",,,3,"0.00552360168649458"
"ENSG00000123374",,"0.00552360168649458",,,3,"0.00552360168649458"
"ENSG00000134716",,"0.00552360168649458",,,3,"0.00552360168649458"
"ENSG00000198400",,"0.00552360168649458",,,3,"0.00552360168649458"
"ENSG00000242221",,"0.00552360168649458",,,3,"0.00552360168649458"
"ENSG00000137491",,"0.00559460810984658",,,3,"0.00559460810984658"
"ENSG00000141569",,"0.00559460810984658",,,3,"0.00559460810984658"
"ENSG00000023330","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000083099","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000083635","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000100401","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000100764","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000103353","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000123353","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000132002","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000134109","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000134882","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000135821","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000144867","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000148300","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000148671","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000162734","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000171530","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000174514","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000186416","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000234741","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000237234","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000272144","0.00561453864642711",,,,3,"0.00561453864642711"
"ENSG00000086061","0.00577157571972492",,,,3,"0.00577157571972492"
"ENSG00000179151","0.00577157571972492",,,,3,"0.00577157571972492"
"ENSG00000196696","0.00577157571972492",,,,3,"0.00577157571972492"
"ENSG00000261656","0.00584331209014001",,,,3,"0.00584331209014001"
"ENSG00000159763","0.00597809018560901",,,,3,"0.00597809018560901"
"ENSG00000186912",,"0.00599455739334412",,,3,"0.00599455739334412"
"ENSG00000117151",,,,"0.00600151676661802",3,"0.00600151676661802"
"ENSG00000133961",,,,"0.00600151676661802",3,"0.00600151676661802"
"ENSG00000162757",,,,"0.00600151676661802",3,"0.00600151676661802"
"ENSG00000223392","0.00604706081978308",,,,3,"0.00604706081978308"
"ENSG00000261096","0.00604706081978308",,,,3,"0.00604706081978308"
"ENSG00000103056",,,"0.00614683901399534",,3,"0.00614683901399534"
"ENSG00000141622",,,"0.00614683901399534",,3,"0.00614683901399534"
"ENSG00000164929",,,"0.00614683901399534",,3,"0.00614683901399534"
"ENSG00000112308","0.00619933320106591",,,,3,"0.00619933320106591"
"ENSG00000008283",,,"0.00620592779559755",,3,"0.00620592779559755"
"ENSG00000067840",,,"0.00620592779559755",,3,"0.00620592779559755"
"ENSG00000064932",,"0.00626653272416601",,,3,"0.00626653272416601"
"ENSG00000127507",,"0.00626653272416601",,,3,"0.00626653272416601"
"ENSG00000164128","0.00631247178383088",,,,3,"0.00631247178383088"
"ENSG00000177885","0.00631247178383088",,,,3,"0.00631247178383088"
"ENSG00000226982","0.00631247178383088",,,,3,"0.00631247178383088"
"ENSG00000263266","0.00640650711290759",,,,3,"0.00640650711290759"
"ENSG00000148572","0.00681831754621799",,,,3,"0.00681831754621799"
"ENSG00000143252","0.00687506717538702",,,,3,"0.00687506717538702"
"ENSG00000148925","0.00687506717538702",,,,3,"0.00687506717538702"
"ENSG00000167447","0.00688865508717708",,,,3,"0.00688865508717708"
"ENSG00000144648","0.00705644532806802",,,,3,"0.00705644532806802"
"ENSG00000229132","0.00705644532806802",,,,3,"0.00705644532806802"
"ENSG00000103569",,"0.00709630237238382",,,3,"0.00709630237238382"
"ENSG00000125571",,"0.00709630237238382",,,3,"0.00709630237238382"
"ENSG00000147160",,"0.00709630237238382",,,3,"0.00709630237238382"
"ENSG00000178776",,"0.00709630237238382",,,3,"0.00709630237238382"
"ENSG00000179869",,"0.00709630237238382",,,3,"0.00709630237238382"
"ENSG00000206384",,"0.00709630237238382",,,3,"0.00709630237238382"
"ENSG00000283156",,"0.00709630237238382",,,3,"0.00709630237238382"
"ENSG00000159131","0.00720904112507466",,,,3,"0.00720904112507466"
"ENSG00000243649","0.00720904112507466",,,,3,"0.00720904112507466"
"ENSG00000059377",,"0.00724362404790486",,,3,"0.00724362404790486"
"ENSG00000172269",,"0.00724362404790486",,,3,"0.00724362404790486"
"ENSG00000237499",,"0.00724362404790486",,,3,"0.00724362404790486"
"ENSG00000102796","0.00727365949272378",,,,3,"0.00727365949272378"
"ENSG00000152229",,"0.00747002078641346",,,3,"0.00747002078641346"
"ENSG00000131941","0.00762525253773439",,,,3,"0.00762525253773439"
"ENSG00000053702","0.00787266168047737",,,,3,"0.00787266168047737"
"ENSG00000144713","0.00787266168047737",,,,3,"0.00787266168047737"
"ENSG00000161634","0.00787266168047737",,,,3,"0.00787266168047737"
"ENSG00000100902","0.00799843315775175",,,,3,"0.00799843315775175"
"ENSG00000116406","0.00802793072373965",,,,3,"0.00802793072373965"
"ENSG00000082516","0.00815453926373381",,,,3,"0.00815453926373381"
"ENSG00000092295","0.00815453926373381",,,,3,"0.00815453926373381"
"ENSG00000126953","0.00815453926373381",,,,3,"0.00815453926373381"
"ENSG00000128335","0.00815453926373381",,,,3,"0.00815453926373381"
"ENSG00000136238","0.00815453926373381",,,,3,"0.00815453926373381"
"ENSG00000136695","0.00815453926373381",,,,3,"0.00815453926373381"
"ENSG00000137752","0.00815453926373381",,,,3,"0.00815453926373381"
"ENSG00000143622","0.00815453926373381",,,,3,"0.00815453926373381"
"ENSG00000152147","0.00815453926373381",,,,3,"0.00815453926373381"
"ENSG00000173258","0.00815453926373381",,,,3,"0.00815453926373381"
"ENSG00000074211","0.00830357767192458",,,,3,"0.00830357767192458"
"ENSG00000170581","0.00837423190301105",,,,3,"0.00837423190301105"
"ENSG00000164309",,"0.00841067864379185",,,3,"0.00841067864379185"
"ENSG00000173153",,"0.00841744312604458",,,3,"0.00841744312604458"
"ENSG00000177051",,"0.00841744312604458",,,3,"0.00841744312604458"
"ENSG00000286035","0.00843658634224701",,,,3,"0.00843658634224701"
"ENSG00000137474",,"0.00847768520797792",,,3,"0.00847768520797792"
"ENSG00000115902","0.00852021335428178",,,,3,"0.00852021335428178"
"ENSG00000164687","0.00852021335428178",,,,3,"0.00852021335428178"
"ENSG00000211639",,,,"0.00862963539448999",3,"0.00862963539448999"
"ENSG00000255346",,"0.00870125193153074",,,3,"0.00870125193153074"
"ENSG00000089057",,"0.00902758647057783",,,3,"0.00902758647057783"
"ENSG00000245573",,"0.00902758647057783",,,3,"0.00902758647057783"
"ENSG00000170638",,"0.00934466462943435",,,3,"0.00934466462943435"
"ENSG00000155438","0.00935688617513129",,,,3,"0.00935688617513129"
"ENSG00000133488",,"0.00936652904555229",,,3,"0.00936652904555229"
"ENSG00000135480","0.00937587014650934",,,,3,"0.00937587014650934"
"ENSG00000184857","0.00937587014650934",,,,3,"0.00937587014650934"
"ENSG00000188021","0.00937587014650934",,,,3,"0.00937587014650934"
"ENSG00000198515",,,"0.00954080266936338",,3,"0.00954080266936338"
"ENSG00000110484","0.00961250749853112",,,,3,"0.00961250749853112"
"ENSG00000127540","0.00961250749853112",,,,3,"0.00961250749853112"
"ENSG00000155393","0.00961250749853112",,,,3,"0.00961250749853112"
"ENSG00000181924","0.00961250749853112",,,,3,"0.00961250749853112"
"ENSG00000037280",,,"0.00961537628537257",,3,"0.00961537628537257"
"ENSG00000141574",,"0.00965152253740723",,,3,"0.00965152253740723"
"ENSG00000090266","0.00972217491461344",,,,3,"0.00972217491461344"
"ENSG00000171469","0.00990385365596945",,,,3,"0.00990385365596945"
"ENSG00000267534",,,"1.22213303548743E-4",,3,"1.22213303548743E-4"
"ENSG00000196220",,,"1.71124158662978E-5",,3,"1.71124158662978E-5"
"ENSG00000066084",,,,"2.17289149092651E-4",3,"2.17289149092651E-4"
"ENSG00000118513",,,"2.43379032230246E-4",,3,"2.43379032230246E-4"
"ENSG00000182742",,,"2.43379032230246E-4",,3,"2.43379032230246E-4"
"ENSG00000105443","2.53283893774609E-4",,,,3,"2.53283893774609E-4"
"ENSG00000170469","2.53283893774609E-4",,,,3,"2.53283893774609E-4"
"ENSG00000135842",,,,"2.75723120636396E-9",3,"2.75723120636396E-9"
"ENSG00000135605",,,"5.18522358712727E-4",,3,"5.18522358712727E-4"
"ENSG00000173221","5.63345834683299E-5",,,,3,"5.63345834683299E-5"
"ENSG00000120262",,,"6.98189091281137E-4",,3,"6.98189091281137E-4"
"ENSG00000145050","9.16915009710286E-5",,,,3,"9.16915009710286E-5"
